boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
192,139,Improvement,Major - P3,0,0,1,1,0,0,0,0,3,easy
192,139,Improvement,Major - P3,4,0,1,0,0,0,0,0,1,easy
192,139,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
192,139,Task,Major - P3,0,0,1,0,0,0,0,0,1,easy
192,139,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,139,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
192,139,Bug,Major - P3,0,1,1,1,0,0,0,0,0,easy
192,140,Improvement,Major - P3,0,0,1,1,0,0,0,0,3,easy
192,140,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
192,140,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
192,181,New Feature,Major - P3,1,0,1,0,0,0,0,0,0,easy
192,181,Improvement,Major - P3,0,1,1,4,0,0,1,0,2,hard
192,181,Improvement,Major - P3,3,0,1,2,0,0,0,0,2,easy
192,181,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,181,Task,Major - P3,3,0,1,1,0,0,1,0,2,easy
192,181,Task,Major - P3,1,0,1,0,0,0,0,0,1,easy
192,181,Task,Major - P3,1,0,1,0,0,0,1,0,1,medium
192,181,Improvement,Major - P3,3,0,1,1,0,0,0,0,1,medium
192,181,Improvement,Major - P3,2,0,0,0,0,0,0,0,1,hard
192,181,New Feature,Major - P3,0,1,0,0,0,0,0,0,0,easy
192,181,Task,Major - P3,0,0,1,0,0,0,0,0,3,hard
192,181,Task,Major - P3,3,0,1,0,0,0,0,0,0,easy
192,181,Task,Major - P3,2,0,1,0,0,0,1,0,0,easy
192,181,Bug,Major - P3,6,1,1,1,0,0,1,0,0,hard
192,181,Task,Major - P3,0,0,1,1,0,0,1,0,0,easy
192,197,Improvement,Major - P3,0,1,1,4,0,0,1,0,2,hard
192,197,Improvement,Major - P3,1,0,1,2,0,0,0,0,0,easy
192,197,New Feature,Major - P3,0,1,0,0,0,0,0,0,0,easy
192,197,Task,Major - P3,0,1,1,0,0,0,0,0,1,hard
192,197,Task,Major - P3,0,0,1,0,0,0,0,0,3,hard
192,197,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
192,197,Task,Major - P3,1,1,1,0,0,0,0,0,0,easy
192,197,Task,Major - P3,0,0,1,2,0,0,0,0,0,hard
192,197,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,197,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,197,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
192,207,Improvement,Major - P3,0,1,1,4,0,0,1,0,2,hard
192,207,Improvement,Major - P3,1,0,1,2,0,0,0,0,0,easy
192,207,Task,Major - P3,0,0,1,0,0,0,0,0,7,hard
192,207,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,207,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,207,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
192,207,Bug,Major - P3,1,1,1,0,0,0,0,0,0,hard
192,208,Improvement,Major - P3,0,1,1,4,0,0,1,0,11,hard
192,208,Improvement,Major - P3,1,0,1,2,0,0,0,0,0,easy
192,208,Task,Major - P3,0,1,1,0,0,0,0,0,5,hard
192,208,Task,Major - P3,0,0,1,0,0,0,0,0,7,hard
192,208,Task,Major - P3,0,0,0,1,0,0,1,0,0,easy
192,208,Task,Major - P3,1,1,1,0,0,0,3,0,0,easy
192,275,Improvement,Major - P3,36,1,1,4,0,0,1,0,11,hard
192,275,Improvement,Major - P3,1,0,1,2,0,0,0,0,0,easy
192,275,Task,Major - P3,0,1,1,0,0,0,0,0,5,hard
192,275,Task,Major - P3,0,0,1,0,0,0,0,0,7,hard
192,275,Task,Major - P3,1,0,0,1,0,0,1,0,0,easy
192,275,Task,Major - P3,6,1,1,0,0,0,5,0,3,easy
192,275,Task,Major - P3,0,0,1,2,0,0,5,0,0,hard
192,275,Bug,Major - P3,1,1,1,0,0,0,4,0,0,hard
192,275,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,easy
192,275,Bug,Major - P3,9,0,1,0,0,0,2,0,0,easy
192,285,Improvement,Major - P3,194,1,1,4,0,0,1,0,11,hard
192,285,Improvement,Major - P3,1,0,1,2,0,0,0,0,0,easy
192,285,Task,Major - P3,0,1,1,0,0,0,1,0,5,hard
192,285,Task,Major - P3,0,0,1,0,0,0,1,0,7,hard
192,285,Task,Major - P3,3,0,1,0,0,0,0,0,0,easy
192,285,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
192,285,Task,Major - P3,2,0,1,0,0,0,1,0,0,easy
192,285,Task,Major - P3,26,0,1,0,0,0,1,0,1,medium
192,285,Task,Major - P3,0,0,2,1,0,0,2,0,0,easy
192,300,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
192,300,Bug,Major - P3,0,1,2,0,0,0,2,0,1,hard
192,300,Improvement,Major - P3,1,0,2,0,0,0,2,0,0,easy
192,300,Bug,Minor - P4,1,1,1,0,0,0,0,0,0,hard
192,300,Task,Major - P3,4,0,2,1,0,0,2,0,0,easy
192,300,Bug,Major - P3,1,1,2,0,0,0,2,0,0,hard
192,300,Bug,Major - P3,4,1,2,0,0,0,2,0,0,medium
192,300,Bug,Major - P3,4,1,1,0,0,0,1,0,0,hard
192,300,Task,Major - P3,0,0,2,1,0,0,2,0,2,easy
192,300,Task,Major - P3,0,0,2,1,0,0,2,0,2,easy
192,300,Task,Major - P3,0,0,2,1,0,0,2,0,0,easy
192,300,New Feature,Major - P3,0,1,1,0,0,0,1,0,0,hard
192,327,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
192,327,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
192,327,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,easy
192,327,Bug,Minor - P4,2,1,1,0,0,0,1,0,0,hard
192,327,Bug,Major - P3,0,0,1,0,0,0,1,0,5,hard
192,327,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
192,327,Task,Major - P3,26,0,2,1,0,0,2,0,0,easy
192,327,Task,Major - P3,0,1,1,0,0,0,1,0,1,hard
192,327,Task,Major - P3,7,0,2,1,0,0,2,0,2,easy
192,327,Task,Major - P3,9,0,2,1,0,0,2,0,2,easy
192,327,Task,Major - P3,4,0,2,1,0,0,2,0,0,easy
192,327,New Feature,Major - P3,0,1,1,0,0,0,1,0,0,hard
192,327,Task,Major - P3,0,0,1,1,0,0,1,0,1,medium
192,327,Bug,Major - P3,0,1,1,1,0,0,1,0,0,medium
192,327,Bug,Major - P3,0,1,1,0,0,0,1,0,2,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,1,0,2,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,1,0,0,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,2,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,1,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,327,Task,Major - P3,4,0,2,1,0,0,2,0,2,medium
192,327,Bug,Major - P3,8,0,1,0,0,0,1,0,0,hard
192,327,New Feature,Major - P3,0,0,1,1,0,0,0,0,0,easy
192,327,Task,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,327,Task,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,327,New Feature,Critical - P2,0,0,1,0,0,0,0,0,0,medium
192,327,Epic,Major - P3,0,1,1,1,0,0,0,0,0,medium
192,327,Task,Major - P3,0,1,1,0,0,0,0,0,0,medium
192,327,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,327,Task,Major - P3,0,1,1,0,0,0,0,0,0,medium
192,392,New Feature,Minor - P4,20,0,2,1,0,0,1,0,0,hard
192,392,Task,Major - P3,2,0,1,0,0,0,1,0,0,easy
192,392,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
192,392,Bug,Major - P3,0,1,1,0,0,0,0,0,1,hard
192,392,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,392,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
192,392,Improvement,Minor - P4,1,1,1,0,0,0,0,0,0,medium
192,392,Task,Major - P3,4,0,2,1,0,0,2,0,4,medium
192,392,Bug,Major - P3,8,0,1,0,0,0,1,0,0,hard
192,392,Task,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,392,Task,Major - P3,40,1,1,0,0,0,0,0,0,easy
192,392,New Feature,Critical - P2,38,0,1,0,0,0,0,0,1,medium
192,392,Epic,Major - P3,0,1,1,1,0,0,0,0,0,medium
192,392,Bug,Major - P3,9,1,1,0,0,0,0,0,1,hard
192,392,Task,Major - P3,5,1,1,0,0,0,0,0,0,medium
192,392,Bug,Major - P3,3,1,1,0,0,0,0,0,0,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,2,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,2,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,1,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
192,392,Task,Major - P3,0,0,0,0,0,0,0,0,1,easy
192,417,Task,Minor - P4,1,1,0,0,0,0,0,0,0,easy
192,417,Epic,Minor - P4,1,1,1,1,0,0,1,0,0,easy
192,417,Task,Major - P3,0,1,2,0,0,0,1,0,0,medium
192,417,Task,Major - P3,0,1,1,1,0,0,0,0,0,easy
192,417,Task,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,417,Task,Major - P3,40,1,1,0,0,0,0,0,0,easy
192,417,New Feature,Critical - P2,38,0,1,0,0,0,0,0,1,medium
192,417,Task,Major - P3,0,1,1,0,0,0,1,0,0,easy
192,417,Task,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,417,Task,Major - P3,0,1,1,0,0,0,1,0,0,easy
192,417,Task,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,417,Task,Major - P3,0,1,1,0,0,0,1,0,0,easy
192,417,Task,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,417,Improvement,Major - P3,0,0,0,1,0,0,0,0,0,easy
192,417,Task,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,492,Task,Minor - P4,1,1,0,0,0,0,0,0,0,easy
192,492,Task,Major - P3,0,1,1,0,0,0,2,0,0,easy
192,492,New Feature,Critical - P2,38,0,1,0,0,0,0,0,1,medium
192,514,Task,Minor - P4,1,1,0,0,0,0,0,0,0,easy
192,514,Task,Major - P3,0,1,1,0,0,0,2,0,0,easy
192,514,New Feature,Critical - P2,38,0,1,0,0,0,0,0,1,medium
192,514,Task,Major - P3,0,1,1,0,0,0,0,0,0,medium
192,514,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,hard
192,514,Task,Major - P3,1,1,1,7,0,0,1,0,1,medium
192,514,Epic,Major - P3,0,1,1,1,0,0,0,0,0,hard
192,514,Improvement,Minor - P4,0,0,1,0,0,0,3,0,0,hard
192,584,Task,Minor - P4,1,1,0,0,0,0,0,0,0,easy
192,584,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,hard
192,584,Task,Major - P3,1,1,1,7,0,0,1,0,1,medium
192,584,Improvement,Minor - P4,0,0,1,0,0,0,3,0,0,hard
192,584,Improvement,Major - P3,0,0,1,1,0,0,1,0,0,easy
192,584,Improvement,Major - P3,2,1,1,0,0,0,1,0,0,hard
192,584,Improvement,Major - P3,2,1,1,1,0,0,1,0,0,hard
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,1,easy
192,584,Bug,Major - P3,0,1,1,1,0,0,1,0,0,medium
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,0,medium
192,584,Bug,Major - P3,0,1,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,1,easy
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,1,easy
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,0,medium
192,584,Bug,Major - P3,0,1,1,1,0,0,0,0,0,easy
192,584,Bug,Major - P3,35,1,1,0,0,0,3,0,0,hard
192,584,Bug,Major - P3,7,0,1,0,0,0,0,0,3,easy
192,584,Bug,Major - P3,5,1,1,0,0,0,0,0,0,medium
192,584,Bug,Major - P3,2,1,0,1,0,0,0,0,0,hard
192,584,Bug,Blocker - P1,6,1,1,0,0,0,1,0,0,hard
192,584,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,0,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,0,0,0,0,0,0,0,easy
192,584,Bug,Major - P3,0,0,1,1,0,0,0,0,0,easy
192,619,Epic,Major - P3,0,0,1,1,0,0,7,0,1,easy
192,619,Task,Major - P3,0,1,1,0,0,0,2,0,0,easy
192,619,Task,Major - P3,4,1,1,0,0,0,0,0,0,medium
192,619,Improvement,Minor - P4,2,0,0,0,0,0,0,0,0,hard
192,619,Task,Major - P3,5,0,1,2,0,0,0,0,0,easy
192,619,Question,Major - P3,5,1,0,0,0,0,0,0,0,hard
192,619,Improvement,Major - P3,8,0,1,0,0,0,1,0,0,medium
192,619,Bug,Major - P3,0,1,0,0,0,0,0,0,0,hard
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
192,619,Bug,Major - P3,1,0,0,2,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,hard
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
192,619,Bug,Major - P3,1,0,0,1,0,0,0,0,0,hard
192,619,Bug,Major - P3,1,0,0,1,0,0,0,0,0,hard
192,619,New Feature,Major - P3,8,2,1,1,0,0,0,0,0,hard
192,619,Bug,Major - P3,7,0,1,0,0,0,2,0,2,medium
193,522,New Feature,Major - P3,1,0,1,1,0,0,2,0,0,medium
193,522,Bug,Major - P3,0,0,1,0,0,0,1,0,0,easy
193,522,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,medium
193,522,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
193,522,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
193,522,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,easy
193,522,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
193,522,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,easy
193,522,Task,Major - P3,1,0,1,0,0,0,0,0,0,easy
193,522,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,medium
193,552,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
193,552,Epic,Major - P3,0,0,1,0,0,0,1,0,0,medium
193,552,Task,Major - P3,0,0,1,0,0,0,1,0,1,medium
193,552,Sub-task,Major - P3,0,0,1,0,0,0,0,0,1,easy
193,552,Sub-task,Major - P3,0,0,1,0,0,0,0,0,0,easy
193,552,Sub-task,Major - P3,0,0,1,0,0,0,1,0,0,easy
193,552,Sub-task,Major - P3,0,0,1,0,0,0,1,0,0,easy
193,552,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
193,586,Task,Major - P3,1,0,1,0,0,0,1,0,2,easy
193,586,Epic,Major - P3,0,0,1,0,0,0,1,0,0,medium
193,586,New Feature,Major - P3,0,0,1,1,0,0,2,0,0,medium
193,586,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
193,586,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,medium
193,586,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
193,586,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
193,587,Bug,Major - P3,0,0,1,0,0,0,1,0,0,easy
193,587,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,easy
193,587,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,easy
228,60,Improvement,Minor - P4,3,1,1,0,0,0,1,0,0,hard
228,60,Improvement,Major - P3,3,1,1,0,0,0,5,0,0,easy
228,60,Improvement,Trivial - P5,1,1,1,0,0,0,1,0,0,medium
228,60,Improvement,Major - P3,1,0,0,0,0,0,3,0,0,easy
228,60,Improvement,Major - P3,2,0,1,1,0,0,2,0,0,easy
228,60,Bug,Major - P3,6,2,1,0,0,0,1,0,0,medium
228,60,New Feature,Major - P3,1,1,0,0,0,0,1,0,0,medium
228,60,Bug,Blocker - P1,5,1,1,0,0,0,1,0,0,easy
228,60,Bug,Major - P3,2,1,1,0,0,0,1,0,0,hard
228,60,Task,Major - P3,2,0,0,0,0,0,0,0,0,hard
228,60,New Feature,Minor - P4,3,1,1,0,0,0,1,0,0,hard
228,60,Bug,Major - P3,1,3,1,1,0,0,1,0,0,easy
228,60,Bug,Major - P3,1,3,0,0,0,0,0,0,0,hard
228,60,Bug,Major - P3,1,1,1,0,0,0,1,0,0,hard
228,60,New Feature,Major - P3,1,0,1,0,0,0,1,0,0,medium
228,60,Improvement,Major - P3,1,0,1,0,0,0,1,0,0,hard
228,60,Task,Critical - P2,1,0,1,1,0,0,1,1,0,easy
228,60,Task,Critical - P2,1,0,1,1,0,0,1,1,0,easy
228,60,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,60,Bug,Major - P3,1,0,1,0,0,0,1,0,0,medium
228,60,Bug,Major - P3,1,0,1,0,0,0,1,0,0,hard
228,60,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
228,60,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,60,Bug,Major - P3,1,1,1,0,0,0,1,0,0,hard
228,60,Task,Major - P3,3,0,1,1,0,0,1,0,0,easy
228,60,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,60,Bug,Critical - P2,2,0,1,1,0,0,3,0,0,easy
228,60,Bug,Critical - P2,1,0,0,0,0,0,0,0,0,easy
228,60,New Feature,Major - P3,5,0,1,0,0,0,1,0,0,easy
228,60,Improvement,Major - P3,3,0,1,0,0,0,0,0,0,hard
228,60,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,easy
228,60,Improvement,Major - P3,3,0,1,0,0,0,0,0,0,hard
228,60,Improvement,Major - P3,3,0,1,1,0,0,0,0,0,medium
228,60,Improvement,Major - P3,1,0,1,1,0,0,1,0,0,medium
228,60,Task,Minor - P4,7,0,1,0,0,0,1,0,0,hard
228,60,Bug,Major - P3,1,0,1,0,0,0,0,0,0,medium
228,60,Bug,Major - P3,1,1,0,0,0,0,0,0,0,medium
228,60,Bug,Trivial - P5,1,0,1,0,0,0,0,0,0,easy
228,60,Bug,Trivial - P5,1,0,1,0,0,0,0,0,0,hard
228,60,Bug,Major - P3,2,0,1,0,0,0,0,0,2,easy
228,60,Task,Major - P3,1,0,1,0,0,0,1,0,0,medium
228,60,Task,Major - P3,1,0,1,0,0,0,0,0,0,easy
228,60,Task,Major - P3,3,0,1,0,0,0,0,0,0,medium
228,60,Improvement,Minor - P4,2,0,1,0,0,0,9,0,2,easy
228,60,Improvement,Major - P3,5,0,1,2,0,0,7,0,1,easy
228,60,Improvement,Minor - P4,7,1,1,0,0,0,7,0,0,hard
228,60,Improvement,Major - P3,5,1,1,0,0,0,8,0,0,easy
228,61,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
228,61,Bug,Critical - P2,3,0,1,1,0,0,3,0,0,easy
228,61,Improvement,Major - P3,1,0,1,1,0,0,1,0,0,hard
228,61,Bug,Minor - P4,0,0,1,0,0,0,1,0,0,medium
228,61,New Feature,Major - P3,4,0,1,0,0,0,0,0,0,hard
228,61,Bug,Major - P3,1,0,1,0,0,0,0,0,0,easy
228,61,Improvement,Minor - P4,0,1,1,0,0,0,0,0,0,medium
228,62,Task,Major - P3,1,0,1,0,0,0,3,0,0,easy
228,62,Task,Major - P3,1,0,1,1,0,0,3,0,0,easy
228,62,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
228,62,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
228,62,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
228,62,Bug,Critical - P2,1,0,0,0,0,0,0,0,0,easy
228,62,Bug,Major - P3,1,1,0,0,0,0,0,0,0,hard
228,62,Bug,Minor - P4,0,0,0,0,0,0,2,0,2,easy
228,62,Bug,Trivial - P5,1,1,0,0,0,0,0,0,0,medium
228,62,Bug,Blocker - P1,1,1,0,0,0,0,0,0,0,medium
228,62,Bug,Major - P3,1,1,1,0,0,0,1,0,0,medium
228,62,Bug,Major - P3,1,0,1,0,0,0,0,0,0,easy
228,62,Improvement,Major - P3,5,0,0,0,0,0,7,0,0,easy
228,113,Task,Major - P3,1,0,0,1,0,0,4,0,0,easy
228,113,Task,Major - P3,2,0,0,3,0,0,0,0,0,easy
228,113,Epic,Critical - P2,0,0,0,0,0,0,0,0,1,medium
228,113,Task,Major - P3,1,0,0,3,0,0,0,0,0,easy
228,113,Bug,Major - P3,7,0,0,0,0,0,0,0,0,medium
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,New Feature,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,113,New Feature,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,New Feature,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,113,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,1,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,113,Task,Major - P3,1,0,0,1,0,0,0,0,0,easy
228,113,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,143,Epic,Critical - P2,0,0,0,0,0,0,0,1,1,medium
228,143,Bug,Critical - P2,2,2,0,0,0,0,0,0,0,easy
228,143,Question,Major - P3,9,1,0,0,0,0,0,0,0,hard
228,143,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,1,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,1,0,medium
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,1,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,easy
228,143,Improvement,Major - P3,1,0,0,0,0,0,0,0,1,easy
228,143,Bug,Major - P3,0,0,0,0,0,0,0,0,0,medium
228,149,Bug,Major - P3,0,1,0,1,0,0,0,0,0,easy
228,194,Improvement,Trivial - P5,2,1,1,1,0,0,3,0,0,medium
228,194,Epic,Critical - P2,0,0,0,0,0,0,0,1,1,medium
228,194,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
228,194,Bug,Major - P3,8,3,1,0,0,0,1,1,0,hard
228,194,Task,Major - P3,1,0,0,1,0,0,0,0,0,easy
228,194,Improvement,Minor - P4,0,0,1,0,0,0,0,0,0,medium
228,205,Epic,Critical - P2,0,0,0,0,0,0,0,1,1,medium
228,205,Task,Major - P3,2,0,1,1,0,0,1,0,0,easy
228,205,Bug,Major - P3,2,1,0,0,0,0,0,0,0,hard
228,205,Improvement,Major - P3,5,0,1,1,0,0,1,0,0,easy
228,205,Bug,Trivial - P5,1,1,1,0,0,0,1,0,0,easy
228,205,Improvement,Major - P3,1,0,1,0,0,0,1,0,1,medium
228,205,Improvement,Minor - P4,1,0,1,0,0,0,1,0,0,easy
228,205,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,medium
228,205,Improvement,Major - P3,0,0,0,1,0,0,0,0,0,easy
228,286,Bug,Major - P3,1,0,1,0,0,0,1,0,0,easy
228,286,Improvement,Major - P3,0,0,0,1,0,0,0,0,0,easy
228,286,Bug,Major - P3,1,0,1,0,0,0,1,0,0,easy
228,286,Improvement,Major - P3,0,0,1,6,0,0,1,0,2,hard
228,286,Question,Trivial - P5,1,0,0,0,0,0,1,0,0,easy
228,286,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,286,Question,Trivial - P5,3,1,1,0,0,0,1,0,2,easy
228,286,Bug,Trivial - P5,2,0,1,0,0,0,1,1,0,hard
228,286,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,easy
228,286,Improvement,Minor - P4,1,0,1,0,0,0,1,0,0,medium
228,286,Bug,Major - P3,1,1,1,0,0,0,0,0,0,medium
228,286,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,286,Bug,Critical - P2,3,1,1,0,0,0,0,0,1,medium
228,286,Bug,Major - P3,0,1,1,1,0,0,1,0,0,hard
228,286,Bug,Critical - P2,0,0,1,2,0,0,0,0,0,hard
228,304,Improvement,Major - P3,1,0,1,0,0,0,1,0,0,medium
228,304,Question,Trivial - P5,2,0,0,0,0,0,4,0,0,easy
228,304,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,easy
228,304,Task,Major - P3,1,0,1,1,0,0,1,0,0,easy
228,304,Bug,Trivial - P5,3,0,1,0,0,0,1,1,0,hard
228,304,Improvement,Major - P3,0,0,1,0,0,0,3,0,0,easy
